symbol,name,price,change,change_percentage,market_value(100M),industry,date
2453,凌群,24.05,0.35,1.48,24.0,資訊服務業,2021/05/13
6667,信紘科,60.2,0.8,1.35,23.9,其他電子業,2021/05/13
6629,泰金-KY,67.2,0.2,0.3,23.9,其他業,2021/05/13
6204,艾華,103.5,3.0,2.99,23.9,電子零組件業,2021/05/13
3051,力特,7.33,-0.1,-1.35,23.8,光電業,2021/05/13
5278,尚凡,155.5,2.5,1.63,23.7,電子商務,2021/05/13
2465,麗臺,44.15,-4.9,-9.99,23.7,電腦及週邊設備業,2021/05/13
3058,立德,14.5,-0.5,-3.33,23.5,電子零組件業,2021/05/13
6641,基士德-KY,68.8,1.8,2.69,23.4,其他業,2021/05/13
2032,新鋼,17.9,-1.95,-9.82,23.4,鋼鐵工業,2021/05/13
2488,漢平,29.15,0.0,0.0,23.3,其他電子業,2021/05/13
6207,雷科,27.8,-0.45,-1.59,23.3,電子零組件業,2021/05/13
2440,太空梭,16.75,-1.8,-9.7,23.3,電子零組件業,2021/05/13
6101,寬魚國際,20.0,-0.5,-2.44,23.3,文化創意業,2021/05/13
3236,千如,25.05,-0.55,-2.15,23.3,電子零組件業,2021/05/13
4155,訊映,24.45,0.1,0.41,23.2,生技醫療業,2021/05/13
8442,威宏-KY,38.6,-0.95,-2.4,23.2,其他業,2021/05/13
2726,雅茗-KY,63.3,-0.2,-0.31,23.1,觀光事業,2021/05/13
8011,台通,15.6,0.3,1.96,23.0,通信網路業,2021/05/13
4139,馬光-KY,53.9,0.3,0.56,22.9,生技醫療業,2021/05/13
4527,方土霖,29.9,0.3,1.01,22.8,電機機械,2021/05/13
6612,奈米醫材,66.9,0.4,0.6,22.7,生技醫療業,2021/05/13
5706,鳳凰,33.65,0.65,1.97,22.6,觀光事業,2021/05/13
1783,和康生,32.5,-0.95,-2.84,22.6,生技醫療業,2021/05/13
4148,全宇生技-KY,35.15,-0.25,-0.71,22.5,生技醫療業,2021/05/13
6179,亞通,30.3,-0.7,-2.26,22.5,其他業,2021/05/13
4908,前鼎,28.7,-1.9,-6.21,22.4,通信網路業,2021/05/13
3511,矽瑪,28.05,-0.75,-2.6,22.4,電子零組件業,2021/05/13
5543,桓鼎-KY,62.8,-0.8,-1.26,22.4,建材營造業,2021/05/13
3311,閎暉,32.95,0.05,0.15,22.4,通信網路業,2021/05/13
6205,詮欣,31.1,1.1,3.67,22.4,電子零組件業,2021/05/13
2901,欣欣,30.5,0.1,0.33,22.3,貿易百貨業,2021/05/13
1463,強盛,12.85,-0.35,-2.65,22.3,紡織纖維,2021/05/13
6151,晉倫,40.15,-1.65,-3.95,22.2,其他電子業,2021/05/13
3543,州巧,24.85,-0.9,-3.5,22.2,光電業,2021/05/13
1410,南染,35.15,-0.1,-0.28,22.1,紡織纖維,2021/05/13
1809,中釉,13.25,-0.85,-6.03,22.1,玻璃陶瓷,2021/05/13
4175,杏一,69.9,-1.3,-1.83,22.1,生技醫療業,2021/05/13
4141,龍燈-KY,12.6,-0.5,-3.82,21.6,生技醫療業,2021/05/13
3687,歐買尬,73.1,-7.5,-9.31,22.0,電子商務,2021/05/13
6234,高僑,21.85,0.85,4.05,21.9,光電業,2021/05/13
3363,上詮,25.15,0.85,3.5,21.9,通信網路業,2021/05/13
1435,中福,15.65,-1.6,-9.28,21.9,其他業,2021/05/13
1259,安心,67.3,1.6,2.44,21.8,觀光事業,2021/05/13
3498,陽程,34.3,-0.6,-1.72,21.8,其他電子業,2021/05/13
3272,東碩,39.75,1.0,2.58,21.7,電腦及週邊設備業,2021/05/13
5328,華容,12.55,0.15,1.21,21.7,電子零組件業,2021/05/13
6216,居易,25.0,0.05,0.2,21.4,通信網路業,2021/05/13
6442,光聖,31.2,-1.3,-4.0,21.6,通信網路業,2021/05/13
6640,均華,76.4,0.4,0.53,21.6,半導體業,2021/05/13
2483,百容,19.8,0.3,1.54,21.6,電子零組件業,2021/05/13
4745,合富-KY,27.8,0.5,1.83,21.5,生技醫療業,2021/05/13
4909,新復興,23.05,0.15,0.66,21.5,通信網路業,2021/05/13
3580,友威科,54.5,0.0,0.0,21.5,其他電子業,2021/05/13
3234,光環,28.0,0.05,0.18,21.4,通信網路業,2021/05/13
4207,環泰,13.2,0.9,7.32,21.4,食品工業,2021/05/13
6227,茂綸,28.1,-0.6,-2.09,21.4,電子通路業,2021/05/13
5905,南仁湖,11.25,-0.7,-5.86,21.4,貿易百貨業,2021/05/13
3685,元創精密,26.6,0.3,1.14,21.3,光電業,2021/05/13
3303,岱稜,22.1,0.2,0.91,21.2,其他電子業,2021/05/13
3027,盛達,21.45,-0.35,-1.61,21.2,通信網路業,2021/05/13
2596,綠意,21.15,-0.15,-0.7,21.2,建材營造業,2021/05/13
8284,三竹,45.6,-0.5,-1.08,21.1,資訊服務業,2021/05/13
8111,立碁,19.35,0.65,3.48,21.1,光電業,2021/05/13
2065,世豐,46.8,-0.8,-1.68,21.2,鋼鐵工業,2021/05/13
6703,軒郁,101.0,0.5,0.5,21.0,生技醫療業,2021/05/13
1439,中和,22.8,-0.2,-0.87,21.0,紡織纖維,2021/05/13
3591,艾笛森,17.1,-0.15,-0.87,21.0,光電業,2021/05/13
6654,天正國際,63.0,-1.8,-2.78,21.0,其他電子業,2021/05/13
6217,中探針,31.9,-0.35,-1.09,21.0,電子零組件業,2021/05/13
4979,華星光,17.4,0.1,0.58,20.9,通信網路業,2021/05/13
8043,蜜望實,26.1,0.05,0.19,20.9,電子零組件業,2021/05/13
3709,鑫聯大投控,26.2,0.2,0.77,20.8,電腦及週邊設備業,2021/05/13
6609,瀧澤科,28.75,-0.25,-0.86,20.8,電機機械,2021/05/13
6163,華電網,16.95,0.45,2.73,20.8,通信網路業,2021/05/13
3508,位速,20.3,-0.8,-3.79,20.8,其他電子業,2021/05/13
3325,旭品,24.5,0.4,1.66,20.7,電腦及週邊設備業,2021/05/13
3050,鈺德,14.2,0.35,2.53,20.7,光電業,2021/05/13
3710,連展投控,10.0,0.4,4.17,21.0,電子零組件業,2021/05/13
3259,鑫創,32.0,0.7,2.24,20.7,半導體業,2021/05/13
3221,台嘉碩,19.95,0.1,0.5,20.7,通信網路業,2021/05/13
4502,健信,40.75,0.25,0.62,20.7,電機機械,2021/05/13
3419,譁裕,17.15,0.35,2.08,20.7,通信網路業,2021/05/13
2380,虹光,11.5,-0.65,-5.35,20.6,電腦及週邊設備業,2021/05/13
4956,光鋐,20.55,0.3,1.48,20.6,光電業,2021/05/13
8433,弘帆,39.4,0.1,0.25,20.5,貿易百貨業,2021/05/13
5902,德記,21.7,-0.4,-1.81,20.5,貿易百貨業,2021/05/13
6170,統振,22.85,0.7,3.16,20.5,通信網路業,2021/05/13
2630,亞航,15.6,-0.4,-2.5,20.5,航運業,2021/05/13
6155,鈞寶,23.5,-0.5,-2.08,20.4,電子零組件業,2021/05/13
3518,柏騰,25.2,-0.1,-0.4,20.3,其他電子業,2021/05/13
4568,科際精密,67.1,-0.3,-0.45,20.3,電機機械,2021/05/13
2427,三商電,11.0,-0.2,-1.79,20.3,資訊服務業,2021/05/13
6461,益得,20.1,0.0,0.0,20.2,生技醫療業,2021/05/13
2702,華園,18.3,-0.7,-3.68,20.2,觀光事業,2021/05/13
1724,台硝,15.8,0.0,0.0,20.2,化學工業,2021/05/13
8424,惠普,56.0,0.0,0.0,20.2,建材營造業,2021/05/13
5302,太欣,12.4,-1.0,-7.46,20.1,半導體業,2021/05/13
1468,昶和,12.55,-0.65,-4.92,20.1,紡織纖維,2021/05/13
6591,動力-KY,62.7,0.1,0.16,20.1,電腦及週邊設備業,2021/05/13
2904,匯僑,29.05,0.8,2.83,20.1,其他業,2021/05/13
1316,上曜,11.15,-0.6,-5.11,20.1,建材營造業,2021/05/13
8467,波力-KY,40.4,0.1,0.25,20.0,其他業,2021/05/13
6171,亞銳士,26.55,0.6,2.31,20.0,建材營造業,2021/05/13
6136,富爾特,17.3,0.0,0.0,20.0,通信網路業,2021/05/13
4939,亞電,20.35,0.2,0.99,20.0,電子零組件業,2021/05/13
8072,陞泰,24.95,-1.3,-4.95,20.0,電子通路業,2021/05/13
2543,皇昌,8.24,0.43,5.51,19.9,建材營造業,2021/05/13
3162,精確,26.05,-0.15,-0.57,33.0,電機機械,2021/05/13
8905,裕國,16.65,-0.1,-0.6,19.9,其他業,2021/05/13
3013,晟銘電,12.75,-0.25,-1.92,19.9,電腦及週邊設備業,2021/05/13
4545,銘鈺,25.75,-0.7,-2.65,19.8,電子零組件業,2021/05/13
6266,泰詠,20.0,0.0,0.0,19.8,電子零組件業,2021/05/13
3537,堡達,36.9,0.3,0.82,19.8,電子零組件業,2021/05/13
9955,佳龍,19.15,-0.4,-2.05,19.8,其他業,2021/05/13
5410,國眾,22.7,0.6,2.71,19.8,資訊服務業,2021/05/13
3047,訊舟,10.3,-0.3,-2.83,19.2,通信網路業,2021/05/13
3296,勝德,20.15,-0.3,-1.47,19.5,電子零組件業,2021/05/13
6194,育富,32.35,-0.35,-1.07,19.4,電子零組件業,2021/05/13
5529,志嘉,15.6,-0.15,-0.95,13.8,建材營造業,2021/05/13
6642,富致,61.6,0.6,0.98,19.3,電子零組件業,2021/05/13
3093,港建,53.2,-1.5,-2.74,19.3,其他電子業,2021/05/13
1416,廣豐,10.4,-0.1,-0.95,19.3,其他業,2021/05/13
8059,凱碩,10.2,-0.1,-0.97,19.2,通信網路業,2021/05/13
8085,福華,12.2,-0.5,-3.94,19.2,其他電子業,2021/05/13
5015,華祺,31.55,-0.7,-2.17,19.1,鋼鐵工業,2021/05/13
1784,訊聯,38.55,0.95,2.53,19.1,生技醫療業,2021/05/13
1721,三晃,10.1,-0.2,-1.94,19.1,化學工業,2021/05/13
3689,湧德,27.35,-0.65,-2.32,19.1,電子零組件業,2021/05/13
6275,元山,27.3,0.2,0.74,19.1,其他電子業,2021/05/13
1337,再生-KY,7.07,-0.59,-7.7,19.0,塑膠工業,2021/05/13
2066,世德,52.0,-1.5,-2.8,19.0,電機機械,2021/05/13
5212,凌網,54.7,1.4,2.63,18.9,資訊服務業,2021/05/13
2718,晶悅,26.0,-2.05,-7.31,18.9,觀光事業,2021/05/13
6603,富強鑫,12.65,-0.6,-4.53,18.8,電機機械,2021/05/13
6185,幃翔,12.55,0.1,0.8,18.8,電子零組件業,2021/05/13
2491,吉祥全,22.9,2.05,9.83,18.8,光電業,2021/05/13
6690,安碁資訊,112.0,-3.0,-2.61,18.7,資訊服務業,2021/05/13
8048,德勝,35.1,0.4,1.15,18.6,通信網路業,2021/05/13
1528,恩德,9.28,-0.42,-4.33,18.5,電機機械,2021/05/13
5475,德宏,14.55,0.4,2.83,18.5,電子零組件業,2021/05/13
1240,茂生農經,52.8,0.0,0.0,18.5,農業科技業,2021/05/13
3321,同泰,11.8,-0.3,-2.48,18.4,電子零組件業,2021/05/13
5209,新鼎,67.8,-0.7,-1.02,18.5,資訊服務業,2021/05/13
3577,泓格,34.6,-0.35,-1.0,18.3,電腦及週邊設備業,2021/05/13
4916,事欣科,21.9,0.65,3.06,18.3,電腦及週邊設備業,2021/05/13
5284,jpp-KY,41.8,-0.2,-0.48,18.3,其他業,2021/05/13
6292,迅德,38.9,-0.05,-0.13,18.2,電子零組件業,2021/05/13
8342,益張,54.4,-0.6,-1.09,18.2,其他業,2021/05/13
1474,弘裕,14.0,-1.55,-9.97,18.2,紡織纖維,2021/05/13
3021,鴻名,19.3,-1.15,-5.62,18.1,電子零組件業,2021/05/13
5315,光聯,17.05,0.35,2.1,18.1,光電業,2021/05/13
8038,長園科,30.0,1.2,4.17,17.9,電子零組件業,2021/05/13
4533,協易機,11.3,0.1,0.89,17.9,電機機械,2021/05/13
3332,幸康,37.2,-0.3,-0.8,17.9,電子零組件業,2021/05/13
4305,世坤,32.4,-0.5,-1.52,17.8,塑膠工業,2021/05/13
5601,台聯櫃,27.5,-0.15,-0.54,17.8,航運業,2021/05/13
8074,鉅橡,20.4,0.0,0.0,17.8,電子零組件業,2021/05/13
8429,金麗-KY,9.51,-0.07,-0.73,17.7,貿易百貨業,2021/05/13
4121,優盛,22.25,2.0,9.88,17.6,生技醫療業,2021/05/13
8435,鉅邁,55.6,0.0,0.0,17.6,其他業,2021/05/13
3594,磐儀,24.35,-2.2,-8.29,17.5,電腦及週邊設備業,2021/05/13
4971,IET-KY,47.7,0.65,1.38,17.4,半導體業,2021/05/13
5011,久陽,24.15,-2.4,-9.04,18.3,鋼鐵工業,2021/05/13
3206,志豐,32.25,0.05,0.16,17.4,電子零組件業,2021/05/13
6165,浪凡,32.6,1.1,3.49,17.4,電子零組件業,2021/05/13
5245,智晶,38.55,0.95,2.53,17.3,光電業,2021/05/13
5493,三聯,41.6,0.5,1.22,17.3,其他電子業,2021/05/13
6215,和椿,20.9,-1.3,-5.86,17.3,其他電子業,2021/05/13
4905,台聯電,53.0,-0.8,-1.49,17.3,通信網路業,2021/05/13
3086,華義,89.3,-6.6,-6.88,17.3,文化創意業,2021/05/13
1587,吉茂,26.4,-1.9,-6.71,17.3,汽車工業,2021/05/13
5258,虹堡,19.2,0.1,0.52,17.2,電腦及週邊設備業,2021/05/13
8089,康全電訊,30.15,0.0,0.0,17.2,通信網路業,2021/05/13
6560,欣普羅,98.0,3.0,3.16,17.1,光電業,2021/05/13
5383,金利,21.55,0.45,2.13,17.1,其他電子業,2021/05/13
2643,捷迅,56.9,-0.9,-1.56,17.1,航運業,2021/05/13
4803,VHQ-KY,28.85,-0.4,-1.37,17.0,文化創意業,2021/05/13
2305,全友,8.25,-0.21,-2.48,17.0,電腦及週邊設備業,2021/05/13
3322,建舜電,17.5,1.1,6.71,16.9,電子零組件業,2021/05/13
3607,谷崧,13.85,-0.2,-1.42,16.9,電子零組件業,2021/05/13
1336,台翰,21.75,-0.4,-1.81,16.8,電子零組件業,2021/05/13
5016,松和,33.75,-0.1,-0.3,16.7,鋼鐵工業,2021/05/13
6674,鋐寶科技,25.0,-1.15,-4.4,16.7,通信網路業,2021/05/13
1466,聚隆,15.05,-1.55,-9.34,16.7,紡織纖維,2021/05/13
8096,擎亞,11.7,-0.1,-0.85,16.7,電子通路業,2021/05/13
6152,百一,9.93,-0.32,-3.12,16.7,通信網路業,2021/05/13
2936,客思達-KY,21.75,-0.1,-0.46,16.7,貿易百貨業,2021/05/13
3025,星通,23.45,-1.7,-6.76,16.6,通信網路業,2021/05/13
6728,上洋,72.0,-1.0,-1.37,16.6,貿易百貨業,2021/05/13
3188,鑫龍騰,13.75,-0.3,-2.14,16.5,建材營造業,2021/05/13
5272,笙科,29.3,2.5,9.33,16.5,半導體業,2021/05/13
8432,東生華,43.0,2.1,5.13,16.5,生技醫療業,2021/05/13
1735,日勝化,16.6,-0.6,-3.49,16.5,化學工業,2021/05/13
8928,鉅明,32.2,0.2,0.62,16.4,其他業,2021/05/13
1236,宏亞,15.1,1.35,9.82,16.4,食品工業,2021/05/13
5227,立凱-KY,10.15,0.24,2.42,16.2,電子零組件業,2021/05/13
1506,正道,9.95,0.21,2.16,16.2,電機機械,2021/05/13
1616,億泰,8.35,-0.92,-9.92,16.2,電器電纜,2021/05/13
2024,志聯,16.6,-1.55,-8.54,16.2,鋼鐵工業,2021/05/13
5603,陸海,20.6,-0.15,-0.72,16.1,航運業,2021/05/13
3054,立萬利,19.25,-1.35,-6.55,16.1,半導體業,2021/05/13
6405,悅城,24.35,0.5,2.1,16.0,光電業,2021/05/13
6752,叡揚,59.9,-4.4,-6.84,16.0,資訊服務業,2021/05/13
5703,亞都,22.75,-1.1,-4.61,16.0,觀光事業,2021/05/13
8033,雷虎,14.15,0.05,0.35,15.9,其他業,2021/05/13
1584,精剛,13.0,-1.3,-9.09,15.9,其他業,2021/05/13
1732,毛寶,37.5,3.4,9.97,15.9,化學工業,2021/05/13
1443,立益,11.75,-0.45,-3.69,15.9,紡織纖維,2021/05/13
4561,健椿,27.15,0.2,0.74,15.9,電機機械,2021/05/13
6470,宇智,48.55,0.1,0.21,15.9,通信網路業,2021/05/13
3046,建碁,22.2,0.0,0.0,15.9,電腦及週邊設備業,2021/05/13
4138,曜亞,52.8,-0.2,-0.38,15.8,生技醫療業,2021/05/13
4433,興采,33.75,0.35,1.05,15.8,紡織纖維,2021/05/13
3628,盈正,35.0,0.2,0.57,15.8,其他電子業,2021/05/13
3171,新洲,23.6,-0.2,-0.84,15.7,貿易百貨業,2021/05/13
9950,萬國通,10.65,0.15,1.43,15.7,塑膠工業,2021/05/13
1340,勝悅-KY,10.25,-0.1,-0.97,15.7,塑膠工業,2021/05/13
3693,營邦,40.65,-0.8,-1.93,15.6,電腦及週邊設備業,2021/05/13
1529,樂士,16.3,-0.3,-1.81,15.6,電機機械,2021/05/13
6161,捷波,20.8,0.05,0.24,15.6,電腦及週邊設備業,2021/05/13
1524,耿鼎,9.38,-0.28,-2.9,15.5,汽車工業,2021/05/13
3686,達能,13.65,-0.35,-2.5,15.5,半導體業,2021/05/13
2939,凱羿-KY,34.0,0.0,0.0,15.5,貿易百貨業,2021/05/13
6431,光麗-KY,30.7,-0.3,-0.97,15.5,光電業,2021/05/13
3625,西勝,18.85,0.55,3.01,15.5,電腦及週邊設備業,2021/05/13
1413,宏洲,11.65,-1.25,-9.69,15.4,紡織纖維,2021/05/13
4911,德英,27.6,0.5,1.85,15.4,生技醫療業,2021/05/13
2063,世鎧,34.0,0.2,0.59,15.3,鋼鐵工業,2021/05/13
4161,聿新科,29.05,0.0,0.0,15.3,生技醫療業,2021/05/13
6158,禾昌,28.5,0.35,1.24,15.3,電子零組件業,2021/05/13
1445,大宇,11.7,-0.3,-2.5,15.3,紡織纖維,2021/05/13
8410,森田,41.75,-0.7,-1.65,15.3,電腦及週邊設備業,2021/05/13
2235,謚源,42.5,1.9,4.68,15.2,電機機械,2021/05/13
4523,永彰,23.8,-0.05,-0.21,15.2,電機機械,2021/05/13
3663,鑫科,20.65,0.1,0.49,15.2,其他電子業,2021/05/13
6596,寬宏藝術,50.2,-0.4,-0.79,15.1,文化創意業,2021/05/13
3202,樺晟,12.75,-0.4,-3.04,14.9,電子零組件業,2021/05/13
8088,品安,24.5,0.8,3.38,14.9,半導體業,2021/05/13
1456,怡華,15.85,-0.55,-3.35,14.9,紡織纖維,2021/05/13
3615,安可,21.65,0.15,0.7,14.8,光電業,2021/05/13
4173,久裕,19.85,0.1,0.51,14.8,生技醫療業,2021/05/13
4973,廣穎,23.25,0.4,1.75,14.8,半導體業,2021/05/13
5464,霖宏,20.75,0.35,1.72,14.7,電子零組件業,2021/05/13
2929,淘帝-KY,13.45,-1.45,-9.73,14.7,貿易百貨業,2021/05/13
1470,大統新創,17.1,-0.9,-5.0,14.7,紡織纖維,2021/05/13
1449,佳和,16.65,-1.8,-9.76,13.7,紡織纖維,2021/05/13
9136,巨騰-DR,9.16,0.82,9.83,14.7,,2021/05/13
3310,佳穎,29.15,1.35,4.86,14.7,電子零組件業,2021/05/13
8066,來思達,48.4,-0.2,-0.41,14.6,貿易百貨業,2021/05/13
4706,大恭,18.45,0.35,1.93,14.6,化學工業,2021/05/13
3550,聯穎,17.15,-0.15,-0.87,14.6,電子零組件業,2021/05/13
5426,振發,10.1,-0.3,-2.88,14.5,電腦及週邊設備業,2021/05/13
4430,耀億,25.75,-0.25,-0.96,14.5,其他業,2021/05/13
6270,倍微,19.95,-0.35,-1.72,14.4,電子通路業,2021/05/13
4153,鈺緯,23.3,2.1,9.91,14.4,生技醫療業,2021/05/13
8489,三貝德,38.1,1.35,3.67,14.4,文化創意業,2021/05/13
5220,萬達光電,36.2,0.5,1.4,14.4,光電業,2021/05/13
4563,百德,26.1,-1.25,-4.57,14.3,電機機械,2021/05/13
1438,三地開發,28.0,-0.45,-1.58,14.3,建材營造業,2021/05/13
5230,雷笛克光學,30.5,0.45,1.5,14.3,光電業,2021/05/13
3147,大綜,41.95,-2.95,-6.57,14.3,資訊服務業,2021/05/13
6210,慶生,40.7,0.3,0.74,14.3,電子零組件業,2021/05/13
4714,永捷,12.25,0.05,0.41,14.3,化學工業,2021/05/13
8107,大億金茂,18.95,-2.1,-9.98,14.2,電機機械,2021/05/13
6532,瑞耘,39.35,-1.05,-2.6,14.2,半導體業,2021/05/13
5455,昇益,21.6,0.0,0.0,14.1,建材營造業,2021/05/13
4116,明基醫,31.6,-0.4,-1.25,14.1,生技醫療業,2021/05/13
3531,先益,23.0,0.3,1.32,14.1,光電業,2021/05/13
2434,統懋,37.9,-0.2,-0.52,14.0,半導體業,2021/05/13
4109,加捷生醫,15.75,0.25,1.61,14.0,生技醫療業,2021/05/13
3114,好德,23.65,0.1,0.42,14.0,電子零組件業,2021/05/13
4987,科誠,55.0,0.0,0.0,13.9,電腦及週邊設備業,2021/05/13
4945,陞達科技,46.05,0.3,0.66,13.8,半導體業,2021/05/13
5438,東友,12.3,-0.1,-0.81,13.8,電腦及週邊設備業,2021/05/13
2033,佳大,17.05,-1.85,-9.79,13.8,鋼鐵工業,2021/05/13
4995,晶達,32.85,-0.2,-0.61,13.7,光電業,2021/05/13
8068,全達,20.0,-0.3,-1.48,13.7,電子通路業,2021/05/13
6156,松上,17.05,0.05,0.29,13.7,電子零組件業,2021/05/13
5324,士開,10.05,-0.05,-0.5,13.7,建材營造業,2021/05/13
2911,麗嬰房,7.42,-0.08,-1.07,13.7,貿易百貨業,2021/05/13
3570,大塚,80.0,-2.2,-2.68,13.7,資訊服務業,2021/05/13
1540,喬福,16.0,0.05,0.31,13.7,電機機械,2021/05/13
3629,地心引力,42.35,0.0,0.0,13.6,文化創意業,2021/05/13
1471,首利,9.05,-0.27,-2.9,13.6,電子零組件業,2021/05/13
3444,利機,34.8,-0.15,-0.43,13.6,電子通路業,2021/05/13
6117,迎廣,15.25,0.15,0.99,13.5,電腦及週邊設備業,2021/05/13
4720,德淵,15.1,-0.2,-1.31,14.1,化學工業,2021/05/13
2358,廷鑫,14.25,-0.7,-4.68,13.5,其他業,2021/05/13
6506,雙邦,16.3,-0.25,-1.51,13.4,化學工業,2021/05/13
6588,東典光電,50.2,-3.0,-5.64,13.4,通信網路業,2021/05/13
6496,科懋,28.7,-0.1,-0.35,13.4,生技醫療業,2021/05/13
1595,川寶,28.4,-0.2,-0.7,13.4,電子零組件業,2021/05/13
5906,台南-KY,44.6,-0.3,-0.67,13.4,貿易百貨業,2021/05/13
3490,單井,23.2,0.7,3.11,13.2,光電業,2021/05/13
1796,金穎生技,33.0,0.0,0.0,13.3,食品工業,2021/05/13
4111,濟生,23.05,0.45,1.99,13.1,生技醫療業,2021/05/13
4972,湯石照明,32.8,0.3,0.92,13.1,光電業,2021/05/13
4562,穎漢,19.4,-0.9,-4.43,13.1,電機機械,2021/05/13
6514,芮特-KY,43.5,0.8,1.87,13.1,通信網路業,2021/05/13
2431,聯昌,11.75,0.25,2.17,13.0,電子零組件業,2021/05/13
6167,久正,8.02,-0.1,-1.23,13.0,光電業,2021/05/13
4556,旭然,31.05,-0.65,-2.05,13.0,其他業,2021/05/13
1465,偉全,12.55,0.0,0.0,13.0,紡織纖維,2021/05/13
6574,霈方,59.1,0.5,0.85,13.0,生技醫療業,2021/05/13
4303,信立,18.5,-0.2,-1.07,13.0,塑膠工業,2021/05/13
2444,兆勁,12.25,-0.85,-6.49,12.9,通信網路業,2021/05/13
3441,聯一光,32.25,1.1,3.53,12.9,光電業,2021/05/13
1727,中華化,11.9,0.3,2.59,12.9,化學工業,2021/05/13
3593,力銘,13.8,-0.75,-5.15,12.8,電子零組件業,2021/05/13
3535,晶彩科,16.2,-0.15,-0.92,12.8,光電業,2021/05/13
1805,寶徠,12.75,-0.3,-2.3,12.8,建材營造業,2021/05/13
1454,台富,9.84,-0.41,-4.0,12.8,紡織纖維,2021/05/13
3290,東浦,12.8,-0.2,-1.54,12.7,電子零組件業,2021/05/13
8354,冠好,16.2,-0.1,-0.61,12.7,塑膠工業,2021/05/13
3122,笙泉,33.15,1.9,6.08,12.7,半導體業,2021/05/13
4744,皇將,26.8,-0.2,-0.74,12.6,生技醫療業,2021/05/13
4931,新盛力,20.1,-0.4,-1.95,12.6,電腦及週邊設備業,2021/05/13
3057,喬鼎,14.2,-1.55,-9.84,12.5,電腦及週邊設備業,2021/05/13
6625,必應,27.8,-0.95,-3.3,12.5,其他業,2021/05/13
2516,新建,5.5,-0.21,-3.68,12.4,建材營造業,2021/05/13
4510,高鋒,11.5,0.05,0.44,12.4,電機機械,2021/05/13
8450,霹靂,24.2,1.7,7.56,12.4,文化創意業,2021/05/13
4541,晟田,18.35,-0.15,-0.81,12.4,其他業,2021/05/13
4429,聚紡,36.1,2.0,5.87,12.4,紡織纖維,2021/05/13
2916,滿心,22.65,0.5,2.26,12.4,貿易百貨業,2021/05/13
4729,熒茂,12.1,-0.15,-1.22,12.4,光電業,2021/05/13
5704,老爺知,31.8,0.1,0.32,12.4,觀光事業,2021/05/13
6573,虹揚-KY,15.35,-0.6,-3.76,12.4,半導體業,2021/05/13
3581,博磊,24.2,0.55,2.33,12.3,半導體業,2021/05/13
6160,欣技,18.0,0.55,3.15,12.3,電腦及週邊設備業,2021/05/13
8277,商丞,13.45,0.35,2.67,12.3,半導體業,2021/05/13
4950,牧東,26.8,-0.1,-0.37,12.4,其他業,2021/05/13
6134,萬旭,16.9,-0.05,-0.29,12.3,電子零組件業,2021/05/13
3564,其陽,20.7,-1.3,-5.91,12.2,通信網路業,2021/05/13
5353,台林,16.3,0.3,1.88,12.2,通信網路業,2021/05/13
8147,正淩,40.0,0.4,1.01,12.2,電子零組件業,2021/05/13
5878,台名,48.7,0.1,0.21,12.2,保險業,2021/05/13
1776,展宇,17.3,-0.15,-0.86,12.2,化學工業,2021/05/13
4581,光隆精密-KY,35.9,0.2,0.56,12.2,汽車工業,2021/05/13
6218,豪勉,18.9,-0.2,-1.05,12.1,通信網路業,2021/05/13
8420,明揚,23.8,-0.2,-0.83,12.1,其他業,2021/05/13
5386,青雲,51.4,0.5,0.98,12.1,電腦及週邊設備業,2021/05/13
2471,資通,25.65,0.4,1.58,12.1,資訊服務業,2021/05/13
8930,青鋼,14.8,-0.15,-1.0,12.1,鋼鐵工業,2021/05/13
8476,台境,20.0,0.05,0.25,12.1,其他業,2021/05/13
6527,明達醫,49.4,-0.6,-1.2,12.0,生技醫療業,2021/05/13
3002,歐格,11.75,0.2,1.73,12.0,電腦及週邊設備業,2021/05/13
3018,同開,16.25,-0.1,-0.61,11.9,其他電子業,2021/05/13
2937,集雅社,36.0,0.0,0.0,11.8,貿易百貨業,2021/05/13
3313,斐成,11.95,0.15,1.27,11.8,電子零組件業,2021/05/13
4716,大立,15.7,0.0,0.0,11.8,化學工業,2021/05/13
6556,勝品,40.95,0.0,0.0,11.8,光電業,2021/05/13
9929,秋雨,11.6,0.1,0.87,11.7,其他業,2021/05/13
8032,光菱,22.65,0.45,2.03,11.7,電子通路業,2021/05/13
8077,洛碁,10.65,0.9,9.23,11.7,觀光事業,2021/05/13
6276,安鈦克,37.0,-1.1,-2.89,11.7,電腦及週邊設備業,2021/05/13
1441,大東,11.5,-1.25,-9.8,11.6,紡織纖維,2021/05/13
9902,台火,11.8,-0.6,-4.84,11.6,其他業,2021/05/13
6425,易發,26.5,-0.15,-0.56,11.6,電機機械,2021/05/13
5321,友銓,33.0,1.6,5.1,11.5,電子零組件業,2021/05/13
8472,夠麻吉,65.0,0.1,0.15,11.5,電子商務,2021/05/13
8941,關中,37.8,0.75,2.02,11.5,貿易百貨業,2021/05/13
2236,百達-KY,25.0,-1.45,-5.48,11.4,汽車工業,2021/05/13
6727,亞泰金屬,54.3,0.8,1.5,11.4,電子零組件業,2021/05/13
5225,東科-KY,18.45,0.05,0.27,11.3,其他電子業,2021/05/13
5355,佳總,6.8,-0.06,-0.87,11.3,電子零組件業,2021/05/13
